Data,8,generic,field,2709178421,,field,CAD-0706613,,field,4294967295,,field,"[0,0,0,0]",,field,"[0,0,0,0,0,0,0,0,0,0,0,0]",,field,4294967295,,field,4294967295,,field,3,,field,65535,,field,65535,,field,65535,,field,20,,field,65535,,field,2400,,field,65535,,field,0,,field,65535,,field,65535,,field,65535,,field,3,,field,0,,field,1,,field,255,,field,255,,field,255,,field,255,,field,255,,field,255,,field,255,,field,255,,field,255,,field,0,,field,0,,field,255,,field,255,,field,255,,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,255,,field,255,,field,0,,field,255,,field,255,,field,255,,field,255,,field,"[147,12,170,220,229,238]",,field,0,,field,1,,field,1,,field,255,,field,255,,field,255,,field,255,
Data,8,generic,field,830187510,,field,SPD-0239606,,field,4294967295,,field,"[0,0,0,0]",,field,"[0,0,0,0,0,0,0,0,0,0,0,0]",,field,4294967295,,field,4294967295,,field,4,,field,2096,,field,65535,,field,2075,,field,3192,,field,65535,,field,2300,,field,65535,,field,0,,field,65535,,field,65535,,field,65535,,field,3,,field,0,,field,1,,field,255,,field,255,,field,1,,field,255,,field,255,,field,255,,field,255,,field,255,,field,255,,field,0,,field,0,,field,255,,field,255,,field,255,,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,255,,field,255,,field,0,,field,255,,field,255,,field,255,,field,255,,field,"[61,39,204,171,152,247]",,field,0,,field,4,,field,1,,field,255,,field,255,,field,255,,field,255,
Data,8,generic,field,84651543,,field,44567,,field,4294967295,,field,"[0,0,0,0]",,field,"[0,0,0,0,0,0,0,0,0,0,0,0]",,field,4294967295,,field,4294967295,,field,5,,field,2096,,field,500,,field,65535,,field,1,,field,65535,,field,125,,field,65535,,field,0,,field,304,,field,1473,,field,420,,field,1,,field,0,,field,1,,field,255,,field,0,,field,1,,field,1,,field,125,,field,255,,field,255,,field,255,,field,255,,field,0,,field,0,,field,255,,field,50,,field,255,,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,1,,field,1,,field,0,,field,255,,field,255,,field,255,,field,0,,field,"[255,255,255,255,255,255]",,field,0,,field,3,,field,255,,field,255,,field,255,,field,255,,field,255,
Data,8,generic,field,24751639,,field,44567,,field,4294967295,,field,"[0,0,0,0]",,field,"[0,0,0,0,0,0,0,0,0,0,0,0]",,field,4294967295,,field,4294967295,,field,6,,field,2096,,field,65535,,field,65535,,field,65535,,field,65535,,field,65535,,field,65535,,field,0,,field,65535,,field,65535,,field,65535,,field,1,,field,0,,field,1,,field,255,,field,255,,field,1,,field,255,,field,255,,field,255,,field,255,,field,255,,field,255,,field,0,,field,0,,field,255,,field,255,,field,255,,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,"[255,255,255,255,255,255,255]",,field,255,,field,255,,field,0,,field,255,,field,255,,field,255,,field,255,,field,"[255,255,255,255,255,255]",,field,0,,field,5,,field,255,,field,255,,field,255,,field,255,,field,255,
Definition,9,generic,field,4,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes
Data,9,generic,field,1030197787,,field,15837,,field,800,,field,1280,,field,2095,,field,173,,field,240,,field,125,,field,29,,field,184,,field,1,,field,95,,field,194,,field,1,,field,37,,field,0,,field,67,
Definition,10,sport,name,32,bytes,sport,1,bytes,sub_sport,1,bytes
Data,10,sport,name,Walk,,sport,11,,sub_sport,0,
Definition,11,generic,field,4,bytes,field,4,bytes,field,4,bytes,field,4,bytes,field,4,bytes,field,4,bytes,field,4,bytes,field,16,bytes,field,16,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,2,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes,field,1,bytes
Data,11,generic,field,100000,,field,2147483647,,field,2147483647,,field,160934,,field,4294967295,,field,16667,,field,4294967295,,field,"[2147483647,2147483647,2147483647,2147483647]",,field,"[2147483647,2147483647,2147483647,2147483647]",,field,0,,field,1389,,field,278,,field,65535,,field,6706,,field,77,,field,0,,field,1,,field,0,,field,10,,field,0,,field,0,,field,1,,field,0,,field,1,,field,0,,field,255,,field,0,,field,1,,field,255,,field,255,,field,0,,field,1,,field,0,,field,0,,field,0,,field,255,,field,255,,field,1,,field,30,,field,255,,field,255,,field,255,,field,1,,field,255,,field,255,,field,255,,field,255,,field,0,,field,255,,field,0,,field,255,,field,0,,field,0,,field,0,,field,255,,field,1,,field,1,
Definition,12,zones_target,functional_threshold_power,2,bytes,max_heart_rate,1,bytes,threshold_heart_rate,1,bytes,hr_calc_type,1,bytes,pwr_calc_type,1,bytes
Data,12,zones_target,functional_threshold_power,65535,,max_heart_rate,255,,threshold_heart_rate,255,,hr_calc_type,1,,pwr_calc_type,255,
Definition,13,record,timestamp,4,bytes,position_lat,4,bytes,position_long,4,bytes,distance,4,bytes,enhanced_speed,4,bytes,enhanced_altitude,4,bytes,heart_rate,1,bytes,cadence,1,bytes,temperature,1,bytes,fractional_cadence,1,bytes
Data,13,record,timestamp,1661263387000,ms,position_lat,53.48425408825278,degrees,position_long,-3.0458199977874756,degrees,distance,0.0,m,enhanced_speed,0.0,m/s,enhanced_altitude,9.0,m,heart_rate,140,bpm,cadence,0,rpm,temperature,28,C,fractional_cadence,0.0,rpm
